-10.000000 0.000000 0.000000
-9.990000 0.000000 0.000000
-9.980000 0.000000 0.000000
-9.969999 0.000000 0.000000
-9.959999 0.000000 0.000000
-9.949999 0.000000 0.000000
-9.939999 0.000000 0.000000
-9.929998 0.000000 0.000000
-9.919998 0.000000 0.000000
-9.909998 0.000000 0.000000
-9.899998 0.000000 0.000000
-9.889997 0.000000 0.000000
-9.879997 0.000000 0.000000
-9.869997 0.000000 0.000000
-9.859997 0.000000 0.000000
-9.849997 0.000000 0.000000
-9.839996 0.000000 0.000000
-9.829996 0.000000 0.000000
-9.819996 0.000000 0.000000
-9.809996 0.000000 0.000000
-9.799995 0.000000 0.000000
-9.789995 0.000000 0.000000
-9.779995 0.000000 0.000000
-9.769995 0.000000 0.000000
-9.759995 0.000000 0.000000
-9.749994 0.000000 0.000000
-9.739994 0.000000 0.000000
-9.729994 0.000000 0.000000
-9.719994 0.000000 0.000000
-9.709993 0.000000 0.000000
-9.699993 0.000000 0.000000
-9.689993 0.000000 0.000000
-9.679993 0.000000 0.000000
-9.669992 0.000000 0.000000
-9.659992 0.000000 0.000000
-9.649992 0.000000 0.000000
-9.639992 0.000000 0.000000
-9.629992 0.000000 0.000000
-9.619991 0.000000 0.000000
-9.609991 0.000000 0.000000
-9.599991 0.000000 0.000000
-9.589991 0.000000 0.000000
-9.579990 0.000000 0.000000
-9.569990 0.000000 0.000000
-9.559990 0.000000 0.000000
-9.549990 0.000000 0.000000
-9.539989 0.000000 0.000000
-9.529989 0.000000 0.000000
-9.519989 0.000000 0.000000
-9.509989 0.000000 0.000000
-9.499989 0.000000 0.000000
-9.489988 0.000000 0.000000
-9.479988 0.000000 0.000000
-9.469988 0.000000 0.000000
-9.459988 0.000000 0.000000
-9.449987 0.000000 0.000000
-9.439987 0.000000 0.000000
-9.429987 0.000000 0.000000
-9.419987 0.000000 0.000000
-9.409986 0.000000 0.000000
-9.399986 0.000000 0.000000
-9.389986 0.000000 0.000000
-9.379986 0.000000 0.000000
-9.369986 0.000000 0.000000
-9.359985 0.000000 0.000000
-9.349985 0.000000 0.000000
-9.339985 0.000000 0.000000
-9.329985 0.000000 0.000000
-9.319984 0.000000 0.000000
-9.309984 0.000000 0.000000
-9.299984 0.000000 0.000000
-9.289984 0.000000 0.000000
-9.279984 0.000000 0.000000
-9.269983 0.000000 0.000000
-9.259983 0.000000 0.000000
-9.249983 0.000000 0.000000
-9.239983 0.000000 0.000000
-9.229982 0.000000 0.000000
-9.219982 0.000000 0.000000
-9.209982 0.000000 0.000000
-9.199982 0.000000 0.000000
-9.189981 0.000000 0.000000
-9.179981 0.000000 0.000000
-9.169981 0.000000 0.000000
-9.159981 0.000000 0.000000
-9.149981 0.000000 0.000000
-9.139980 0.000000 0.000000
-9.129980 0.000000 0.000000
-9.119980 0.000000 0.000000
-9.109980 0.000000 0.000000
-9.099979 0.000000 0.000000
-9.089979 0.000000 0.000000
-9.079979 0.000000 0.000000
-9.069979 0.000000 0.000000
-9.059978 0.000000 0.000000
-9.049978 0.000000 0.000000
-9.039978 0.000000 0.000000
-9.029978 0.000000 0.000000
-9.019978 0.000000 0.000000
-9.009977 0.000000 0.000000
-8.999977 0.000000 0.000000
-8.989977 0.000000 0.000000
-8.979977 0.000000 0.000000
-8.969976 0.000000 0.000000
-8.959976 0.000000 0.000000
-8.949976 0.000000 0.000000
-8.939976 0.000000 0.000000
-8.929976 0.000000 0.000000
-8.919975 0.000000 0.000000
-8.909975 0.000000 0.000000
-8.899975 0.000000 0.000000
-8.889975 0.000000 0.000000
-8.879974 0.000000 0.000000
-8.869974 0.000000 0.000000
-8.859974 0.000000 0.000000
-8.849974 0.000000 0.000000
-8.839973 0.000000 0.000000
-8.829973 0.000000 0.000000
-8.819973 0.000000 0.000000
-8.809973 0.000000 0.000000
-8.799973 0.000000 0.000000
-8.789972 0.000000 0.000000
-8.779972 0.000000 0.000000
-8.769972 0.000000 0.000000
-8.759972 0.000000 0.000000
-8.749971 0.000000 0.000000
-8.739971 0.000000 0.000000
-8.729971 0.000000 0.000000
-8.719971 0.000000 0.000000
-8.709970 0.000000 0.000000
-8.699970 0.000000 0.000000
-8.689970 0.000000 0.000000
-8.679970 0.000000 0.000000
-8.669970 0.000000 0.000000
-8.659969 0.000000 0.000000
